,uid,source,SQN,text,origin,entity,start_char,end_char,class,subclass,ner_type,links
878,953460447587504129,twitter,0,MapleLeafs Toronto Maple Leafs your making my eye start to twitch again Your not a defensive team PUSH FORWARD GO GO GO,,Toronto Maple Leafs,11,30,Organization,Team,ORG,https://twitter.com//theshawnsimmons/status/953460447587504129
879,953465883174883329,twitter,0,Custom order Birthday doughnuts Cars and Toronto Maple Leafs Doughnuts daddyodoughnuts cars httpstcooffAJbEVVR,,Toronto Maple Leafs,41,60,Organization,Team,ORG,https://twitter.com//DaddyOSarah/status/953465883174883329
880,953478634043576320,twitter,0,Babcock has drained all the fun and excitement out of Toronto Maple Leafs hockey Boring low event hockey,,Toronto Maple Leafs,54,73,Organization,Team,ORG,https://twitter.com//codycox_90/status/953478634043576320
881,953492085767835648,twitter,0,The Toronto Maple Leafs last Stanley Cup win was 50 years 8 months 15 days 2 seconds ago Leafs MapleLeafs,,Toronto Maple Leafs,4,23,Organization,Team,ORG,https://twitter.com//LeafsDrought/status/953492085767835648
882,953672697099309057,twitter,0,Im a Future Hall of Famer for Maple Leafs Not sure how I should feel about the Toronto part lol httpstcoRBWXoTry97,,Toronto Maple Leafs,-1,-1,Organization,Team,ORG,https://twitter.com//DaNotoriousOil/status/953672697099309057
883,953026799528656896,twitter,0,Daily reminder that Morgan Frost is a Philadelphia Flyers prospect Flyers Domination httpstcofx5sNQAHIg,,Philadelphia Flyers,38,57,Organization,Team,ORG,https://twitter.com//B_Pol93/status/953026799528656896
884,953029067015622656,twitter,0,Claude Giroux Is Enjoying A Break Out Season With The Philadelphia Flyers httpstcoB4KSmRSXoL,,Philadelphia Flyers,54,73,Organization,Team,ORG,https://twitter.com//3ptCnvrsn/status/953029067015622656
885,953287912010940417,twitter,0,Did I mention that I hate the Philadelphia Flyers,,Philadelphia Flyers,30,49,Organization,Team,ORG,https://twitter.com//FuckingZibae/status/953287912010940417
886,953416594667032578,twitter,0,Time to get things rolling against the Philadelphia Flyers here at Madison Square Garden Lets go NYR Rangerstown,,Philadelphia Flyers,39,58,Organization,Team,ORG,https://twitter.com//DwightRodwell/status/953416594667032578
887,953423545299865600,twitter,0,Hey Are you a ginger and play hockey The Philadelphia Flyers would love to have you join their other 50 ginger players,,Philadelphia Flyers,41,60,Organization,Team,ORG,https://twitter.com//Peetle_juice/status/953423545299865600
888,953438305999351810,twitter,0,The Philadelphia Flyers SUCK,,Philadelphia Flyers,4,23,Organization,Team,ORG,https://twitter.com//cpmaher17/status/953438305999351810
889,953447198171238400,twitter,0,It appears that the Philadelphia Flyers could use a superstar player Unlike most of the NHL teams the Flyers really dont have a guy that stands out time and time again like a Crosby type They have some very good and able players but no real bona fide everyday star By SBR httpstco1Pe8xPtP89,,Philadelphia Flyers,20,39,Organization,Team,ORG,https://twitter.com//johnspoulos/status/953447198171238400
890,953704280111898624,twitter,0,I got New England Patriots beating Jacksonville Jaguars any best,,New England Patriots,6,26,Organization,Team,ORG,https://twitter.com//_Omellyy/status/953704280111898624
891,953703483231715328,twitter,0,The Patriots have established a dynasty under head coach Bill Belichick and former NFL receiver Greg Jennings says New Englands dominance is good for the league httpstcoQHD87vQm1F httpstcopckHFbuRfP,,New England Patriots,-1,-1,Organization,Team,ORG,https://twitter.com//sportingnews/status/953703483231715328
892,953705655801712647,twitter,0,TheHerd Didnt you say the patriots will not win the Super Bowl Your same argument can be used for New England against the VikingsEagles,,New England Patriots,-1,-1,Organization,Team,ORG,https://twitter.com//VLFREDO911/status/953705655801712647
893,953705810437312514,twitter,0,loganlair Patriots gotta win by 10 or more for you to win money The spread for the game is New England 9,,New England Patriots,-1,-1,Organization,Team,ORG,https://twitter.com//jshor10/status/953705810437312514
894,953711539294560258,twitter,0,If Arizona ultimately hires Patriots LB coach Brian Flores as its HC New England would become the first NFL team to lose three assistant coaches to HC jobs in the same offseason,,New England Patriots,-1,-1,Organization,Team,ORG,https://twitter.com//FantasyPlus_/status/953711539294560258
895,953718446147211264,twitter,0,Patriots special teamer Matthew Slater wore a New England vs Everybody shirt at his presser today Go Jags DvE,,New England Patriots,-1,-1,Organization,Team,ORG,https://twitter.com//michiganlions/status/953718446147211264
896,953720989191430144,twitter,0,New England Patriots decide not to activate Malcolm Mitchell by deadline today effectively ending his season httpstcoo43OV3ux2Z httpstco8gvCLNe9dn,,New England Patriots,0,20,Organization,Team,ORG,https://twitter.com//247Sports/status/953720989191430144
897,953772115387453440,twitter,0,New England Patriots for Anthony Davis,,New England Patriots,0,20,Organization,Team,ORG,https://twitter.com//TerrellT_/status/953772115387453440
898,953727534860062725,twitter,0,In 1984 Carl Lewis was drafted by the Dallas Cowboys and the Chicago Bulls although he never played football or basketball in college,,Dallas Cowboys,38,52,Organization,Team,ORG,https://twitter.com//gapubquiz/status/953727534860062725
899,953731427803254789,twitter,0,Dallas Cowboys will find perfect fit in ousted Seattle Seahawks DC Kris Richard httpstcomw2QNpdg1m httpstcotsl1UrJmiz,,Dallas Cowboys,0,14,Organization,Team,ORG,https://twitter.com//ThemCowboysRR/status/953731427803254789
900,953745003980914689,twitter,0,NFLonFOX Superbowl wins Dallas Cowboys 5 wins Jacksonville Jag 0 wins,,Dallas Cowboys,24,38,Organization,Team,ORG,https://twitter.com//EricMiddlet/status/953745003980914689
901,953754033260507136,twitter,0,JuMosq You spelled Dallas Cowboys wrong,,Dallas Cowboys,19,33,Organization,Team,ORG,https://twitter.com//DMiller251/status/953754033260507136
902,953759079197003776,twitter,0,prattprattpratt Blue like the Dallas Cowboys,,Dallas Cowboys,30,44,Organization,Team,ORG,https://twitter.com//bitemeusername/status/953759079197003776
903,953764815029325824,twitter,0,It is January 17th 2018 and Scott Linehan is still the offensive coordinator for the Dallas Cowboys httpstcomzMHMve6QV,,Dallas Cowboys,85,99,Organization,Team,ORG,https://twitter.com//MOJO32_/status/953764815029325824
904,953754908800450561,twitter,0,Steelers offensive line coach will stay in Pittsburgh httpstcoOmjA6eAba5,,Pittsburgh Steelers,-1,-1,Organization,Team,ORG,https://twitter.com//BeauWTAE/status/953754908800450561
905,953756446721757185,twitter,0,The one thing the Pittsburgh Steelers need to do is get better at situational football which has been a problem for a while now hopefully next season I see that,,Pittsburgh Steelers,18,37,Organization,Team,ORG,https://twitter.com//SteelJ_97/status/953756446721757185
906,953760101072064513,twitter,0,Springco Pittsburgh Steelers part ways with offensive coordinator Todd Haley httpstcoJUaxM49Zi5,,Pittsburgh Steelers,9,28,Organization,Team,ORG,https://twitter.com//HomeInTwo/status/953760101072064513
907,953765795523313664,twitter,0,steelers Jacobs71 If Big Ben goes too then Steelers need to let Tomlin walk,,Pittsburgh Steelers,-1,-1,Organization,Team,ORG,https://twitter.com//KEbadat/status/953765795523313664
908,953766426879328258,twitter,0,PittsburghSport Steelers fans should appreciate what Haley brought to Pittsburghs offense The offense amp Big Ben improved statistically under Haley It was time for him to go due to his relationship with the Franchise QB But the D has to improve Period,,Pittsburgh Steelers,-1,-1,Organization,Team,ORG,https://twitter.com//ddwoodring/status/953766426879328258
909,953767302176022528,twitter,0,G C Project espn NFLGameDay nflnetwork steelers We hate the steelers and the cheating patriots so go jags we guess That said we also hate CAPSLOCK abuse Rein it in there guy,,Pittsburgh Steelers,-1,-1,Organization,Team,ORG,https://twitter.com//haters/status/953767302176022528
910,953768232443408384,twitter,0,PRUT193 Gameday Shorts Buccigross steelers I obviously know more than you about Steelers football Todd Haley is the son of Dick Haley the guy who built the 70s dynasty Todd was running around on the sideline for all 4 of those Super Bowls Hes a Steelers lifer,,Pittsburgh Steelers,-1,-1,Organization,Team,ORG,https://twitter.com//C_M_F_87/status/953768232443408384
911,953681714101993472,twitter,0,Its still Green Bay Packers yall Idcccccc,,Green Bay Packers,10,27,Organization,Team,ORG,https://twitter.com//CheckingForNiq/status/953681714101993472
912,953695688835158016,twitter,0,Big changes in the Green Bay Packers business structure as Mark Murphy oversees more of the football operations httpstcoUzVqXP4SK8,,Green Bay Packers,19,36,Organization,Team,ORG,https://twitter.com//620wtmj/status/953695688835158016
913,953709820359708672,twitter,0,darrenrovell Strong Green Bay packer representation,,Green Bay Packers,-1,-1,Organization,Team,ORG,https://twitter.com//Aschrod31/status/953709820359708672
914,953713391415250951,twitter,0,SportsNuts333 Green Bay Packers for me,,Green Bay Packers,14,31,Organization,Team,ORG,https://twitter.com//jbones62/status/953713391415250951
915,953733722855133184,twitter,0,The Green Bay Packers have won more championships 13 than any other team in National Football League httpstco3jIqFsmlSx,,Green Bay Packers,4,21,Organization,Team,ORG,https://twitter.com//MartinDrive/status/953733722855133184
916,953778925053857793,twitter,0,ScotNational hazelglasgow Scots revel in the fact they standing the Tories the keys to Westminster didnt think Id ever see the day but you seem to have adopted the Im alright Jack attitude of the Tories and screw everyone else they can suffer,,The Keys Seinfeld,-1,-1,Location,Historical Place,LOC,https://twitter.com//PoeticJustice23/status/953778925053857793
917,953777840650104837,twitter,0,LIQUID GOLD IN A WINE BOTTLE Our visit at Chateau dYquem concluded with a tasting of their 2015 httpstcomTC3PoZRrQ,,Chteau dYquem,-1,-1,Location,Historical Place,LOC,https://twitter.com//Sammyangellam/status/953777840650104837
918,953778818078138368,twitter,0,Nereid bound 5 trains dont make any sense to me Thats like having a Westchester Sq bound 6 train,,Nereid,0,6,Location,Historical Place,LOC,https://twitter.com//xEm_ly/status/953778818078138368
919,953637037734850569,twitter,0,So I learned today that Trumps Taj Mahal in AC had 50 floors but actually had 40 He skipped about 10 floors in the numbering system to make it seem bigger than it is,,Taj Mahal,31,40,Location,Monument Place,LOC,https://twitter.com//CassiusConnor/status/953637037734850569
920,953639362956316674,twitter,0,India The earliestknown photo of the Taj Mahal was taken in 1854 by Dr John Murray httpstco2AkGu0EVPX httpstcooyc0HbIGIn,,Taj Mahal,37,46,Location,Monument Place,LOC,https://twitter.com//New7Wonders/status/953639362956316674
921,953651097574387712,twitter,0,The Taj Mahal was absolutely magnificent and so far beyond my expectations Agra TajMahal httpstcoweHdSRYP7i,,Taj Mahal,4,13,Location,Monument Place,LOC,https://twitter.com//HMLLPGlobal/status/953651097574387712
922,953661148083048448,twitter,0,Taj Mahal columns lean outwards should an earthquake happen they would fall outward amp not destroy the center All the learning India2018 httpstcoTJNXjmPevN,,Taj Mahal,0,9,Location,Monument Place,LOC,https://twitter.com//PakurangaRanger/status/953661148083048448
923,953676594567983105,twitter,0,RakeshSinha01 Taj mahal is also a heritage site and funded by government,,Taj Mahal,-1,-1,Location,Monument Place,LOC,https://twitter.com//mannudube/status/953676594567983105
924,953573548626534400,twitter,0,Visiting the Colosseum and how there is no need to get skip the line tickets It is a fast moving que httpstcoqy0ugKKQA1 rome travel blogger italy history httpstcoIhIUisbsFD,,Colosseum,13,22,Location,Monument Place,LOC,https://twitter.com//MaithiliK/status/953573548626534400
925,953709701279096832,twitter,0,The Colosseum in Rome was built in 753 BC i wonder what things were looking like then,,Colosseum,4,13,Location,Monument Place,LOC,https://twitter.com//Hailsstorrm/status/953709701279096832
926,953139965264846848,twitter,0,BTS Billboard BTS twt Im from Greece We have great history as well and many places to visit like Parthenon,,Parthenon,97,106,Location,Monument Place,LOC,https://twitter.com//Tae5Jimin/status/953139965264846848
927,953216768373329920,twitter,0,The Parthenon from the southeast with the Mosque built on the site after the Temples bombardment by Venetians in 1687 OttomanDominions Simone Pomardi 1820 httpstcoVKWJTcLcmt,,Parthenon,4,13,Location,Monument Place,LOC,https://twitter.com//oart7218/status/953216768373329920
928,953322626004393984,twitter,0,The architect of the Parthenon was clearly insane They built the excuse for walls without considering the roof in advance,,Parthenon,21,30,Location,Monument Place,LOC,https://twitter.com//JamesTWKirkGod/status/953322626004393984
929,953351988036677632,twitter,0,Heavidor plyons45 Lets build a station and make it like the Parthenon,,Parthenon,60,69,Location,Monument Place,LOC,https://twitter.com//oakroyd/status/953351988036677632
930,953708414064103425,twitter,0,blueandbrady Get a hotel downtown with a view of the Parthenon it was so worth it,,Parthenon,53,62,Location,Monument Place,LOC,https://twitter.com//blvthatschlitz/status/953708414064103425
931,953382571416719360,twitter,0,Just posted a photo Stonehenge Stone Circle httpstcoXj38S5kXkN,,Stonehenge,20,30,Location,Monument Place,LOC,https://twitter.com//Mutiny32/status/953382571416719360
932,953647946679095296,twitter,0,Machu Picchu Awesome httpstcoEMX8PO60Tt,,Machu Picchu,0,12,Location,Monument Place,LOC,https://twitter.com//abenjaming/status/953647946679095296
933,953721565706846208,twitter,0,GalexGonz97 I wanna see Machu Picchu one day,,Machu Picchu,24,36,Location,Monument Place,LOC,https://twitter.com//KiddyTank/status/953721565706846208
934,952999957350567936,twitter,0,sfujita55 Why you look like those statues from Easter island,,Easter Island,-1,-1,Location,Monument Place,LOC,https://twitter.com//Kalup98/status/952999957350567936
935,953709640369532931,twitter,0,Just posted a photo Karachi The City of Lights httpstcoQymCYtunAe,,Karachi,20,27,Location,City,GPE,https://twitter.com//Swaqashussaini/status/953709640369532931
936,953602799983644672,twitter,0,Karachi was a small fair city Much more clean Much more cosmopolitan No issue as I told you I was elected the President of Karachi University Students Union which had Sindhis Punjabis Pashtuns Baloch All communities were there OralHistory httpstcoTuNghyuZuV,,Karachi,0,7,Location,City,GPE,https://twitter.com//citizensarchive/status/953602799983644672
